voter,team,bias1,bias2,bias3,bias0_ap,bias0_mean,n
blair-kerkhoff,oklahoma-sooners,-0.0290779231909493,-0.3152276594023845,-0.2996728533064334,-0.5074626865671642,-2.3371641791044775,67
nate-mink,notre-dame-fighting-irish,0.0804629517991586,-0.3120713444788655,-0.2843145121162362,0.1551724137931034,-2.3343965517241374,58
robert-gagliardi,michigan-wolverines,-0.0116208605834111,-0.3773882864410477,-0.3380871434009086,-0.2307692307692307,-2.32575,52
lauren-brownlow,clemson-tigers,-0.252226946722745,-1.3692219339801344,-1.3374508882945455,-0.4155844155844156,-2.323974025974026,77
don-williams,ohio-state-buckeyes,-0.1991939484126984,-0.8800198762468776,-0.8828500781625781,-0.3958333333333333,-2.3227708333333332,96
rob-long,ohio-state-buckeyes,-0.0051597677035309,-0.7924091968178024,-0.723097993378078,-0.1588785046728972,-2.3217850467289725,107
steve-batterson,oklahoma-sooners,-0.0980576189333262,-0.5115323440949763,-0.4874195906060682,-0.3937007874015748,-2.319456692913386,127
andy-greder,ohio-state-buckeyes,-0.1493028743028743,-0.7923517136542358,-0.7824613574613576,-0.3153153153153153,-2.3189099099099093,111
zach-klein,michigan-wolverines,-0.0236568986568986,-0.8005429649691765,-0.7166132478632478,-0.2692307692307692,-2.3153076923076923,52
nate-mink,alabama-crimson-tide,0.0261183261183261,-1.214327958152958,-1.1773448773448771,-0.1363636363636363,-2.3150000000000004,66
jon-wilner,oklahoma-state-cowboys,-0.0840907480873324,-0.2559159607132075,-0.2569565647051681,-0.87,-2.3133199999999996,100
don-williams,oregon-ducks,-0.0551009506366649,-0.2823564763086814,-0.2673407697843787,-0.6071428571428571,-2.313047619047619,84
garland-gillen,auburn-tigers,-0.0814481206175452,-0.3209711964855178,-0.3173009820934311,-0.5862068965517241,-2.3127816091954023,87
eric-hansen,wisconsin-badgers,-0.0420128020730921,-0.2589121632227986,-0.2541187280381351,-0.6842105263157895,-2.3114105263157896,95
colten-bartholomew,alabama-crimson-tide,-0.0451232101232101,-1.0723352103452102,-1.0454734154734155,-0.2307692307692307,-2.3101692307692305,65
andy-greder,oklahoma-sooners,-0.0757380426889019,-0.4859228263413885,-0.4603475181586231,-0.4489795918367347,-2.309663265306122,98
scott-hamilton,ohio-state-buckeyes,0.0203262786596119,-0.8910204224787559,-0.772651114317781,0.0,-2.3076984126984126,63
nate-mink,georgia-bulldogs,-0.0207070707070707,-1.1572423335082425,-1.1158380340198524,-0.106060606060606,-2.307409090909091,66
marc-weiszer,tcu-horned-frogs,-0.0973248982851058,-0.4882540250435403,-0.441161231692885,-0.4509803921568627,-2.3062156862745096,51
dave-reardon,alabama-crimson-tide,0.0556089165464165,-1.0214111364825011,-0.9708425833425832,-0.1666666666666666,-2.30165625,96
nate-mink,ohio-state-buckeyes,-0.1325520833333333,-0.762882068452381,-0.7607142857142858,-0.46875,-2.30140625,64
tom-murphy,georgia-bulldogs,-0.0245622315736727,-0.9685173780224192,-0.9230222649801506,-0.2649006622516556,-2.3003708609271523,151
matt-brown,oregon-ducks,-0.0718282128871432,-0.2984416994125118,-0.2872666557237196,-0.6739130434782609,-2.2996630434782612,92
tom-dangelo,oklahoma-state-cowboys,-0.054558192633585,-0.2563416219973141,-0.2471860240133605,-0.4754098360655737,-2.2994754098360657,61
neill-ostrout,ohio-state-buckeyes,-0.3190538194444444,-0.9531933595482752,-0.9471235795454548,-0.390625,-2.2960312500000004,64
robert-gagliardi,ohio-state-buckeyes,0.0329743008314436,-0.8838638974781833,-0.7696551684646924,0.0158730158730158,-2.2918253968253968,63
marc-weiszer,georgia-bulldogs,-0.0063751255609379,-1.0145400729606835,-0.961900899100899,-0.168,-2.2916,125
steve-batterson,texas-longhorns,-0.1438291503817819,-0.2913556627029773,-0.2865666167935652,-1.0,-2.28996,50
aaron-mcmann,oregon-ducks,-0.0721573617468225,-0.2961644699985841,-0.2811658559219496,-0.6111111111111112,-2.287333333333333,72
tom-dangelo,oregon-ducks,-0.0560171829667978,-0.2987760566460927,-0.2815963169621706,-0.3902439024390244,-2.2858780487804875,82
steve-batterson,washington-huskies,-0.0385023961588071,-0.2928399471932324,-0.2736205398526538,-0.373134328358209,-2.2847014925373137,67
pat-dooley,florida-gators,-0.0225772421592854,-0.3029944728272155,-0.2765629345552619,-0.2549019607843137,-2.282843137254902,51
john-clay,penn-state-nittany-lions,-0.0544087650786215,-0.3278514712941729,-0.3099218280234323,-0.4363636363636363,-2.2824181818181817,110
matt-brown,texas-longhorns,-0.1038456233309174,-0.4716571617803771,-0.445867856112949,-0.4242424242424242,-2.2806060606060603,66
matt-brown,penn-state-nittany-lions,-0.0379472449803445,-0.3024112861623726,-0.2846838415063693,-0.4019607843137255,-2.2802745098039217,102
garland-gillen,ole-miss-rebels,-0.0724744668440622,-0.3022541945131734,-0.2932716004977668,-0.4137931034482758,-2.2791264367816093,87
rece-davis,lsu-tigers,-0.0231849608752623,-0.4776231146053189,-0.457242632346154,-0.4125,-2.27055,80
bryce-miller,alabama-crimson-tide,-0.065359477124183,-1.4951082788671026,-1.4539215686274511,-0.0980392156862745,-2.26978431372549,51
zach-klein,georgia-bulldogs,-0.0676100628930817,-1.958117924528302,-1.8867924528301887,-0.1320754716981132,-2.2633207547169816,53
brett-mcmurphy,utah-utes,-0.1384034861302702,-0.3459430762198441,-0.3190080310306194,-0.7254901960784313,-2.261735294117647,102
josh-furlong,lsu-tigers,0.0033657371336797,-0.5367446349266354,-0.5110853914001084,-0.4181818181818181,-2.258436363636364,55
ferd-lewis,ohio-state-buckeyes,-0.0094567325036075,-0.5442163710855117,-0.5327680132367631,-0.296875,-2.257609375,64
steve-wiseman,penn-state-nittany-lions,-0.0352477152477152,-0.2790720829586982,-0.2810945073445073,-0.2333333333333333,-2.2573333333333334,60
trevor-hass,notre-dame-fighting-irish,-0.0035458627895602,-0.368512725624075,-0.3370516763733261,-0.1111111111111111,-2.253920634920635,63
ron-counts,notre-dame-fighting-irish,0.0089672015777512,-0.4145652804943028,-0.3782431997956415,0.1698113207547169,-2.252245283018868,53
matt-mccoy,florida-state-seminoles,-0.1313120486422081,-1.011213476209856,-0.9277706920297024,-0.1132075471698113,-2.2512830188679245,53
adam-zucker,penn-state-nittany-lions,-0.0393349777021003,-0.3365429600184864,-0.3214325760547975,-0.3033707865168539,-2.2495617977528086,89
robert-cessna,michigan-state-spartans,-0.0472727853172316,-0.3108410707531234,-0.2888180292830617,-0.4657534246575342,-2.241767123287671,73
john-clay,auburn-tigers,-0.0818147803640607,-0.2616083360520975,-0.2639403001081123,-0.6666666666666666,-2.238736111111111,72
tom-murphy,lsu-tigers,-0.0747281462508039,-0.4212038870495464,-0.4166342587173572,-0.6967213114754098,-2.238188524590164,122
john-clay,alabama-crimson-tide,-0.0438258038258038,-1.3954402315247558,-1.3438311688311688,-0.1066666666666666,-2.2379466666666668,150
brian-howell,alabama-crimson-tide,0.0162085863428145,-1.266486370816072,-1.21888782358581,-0.1073825503355704,-2.2366241610738253,149
matt-mccoy,ohio-state-buckeyes,-0.0952861335089036,-0.9345067588731436,-0.8513778653738314,-0.0515463917525773,-2.231969072164948,97
aaron-mcmann,clemson-tigers,-0.0585739292385841,-0.9379942563885302,-0.8998916884992836,-0.2531645569620253,-2.231430379746836,79
bob-asmussen,georgia-bulldogs,0.0863930300468762,-0.7522549792821818,-0.6909056328287096,-0.0307692307692307,-2.2305923076923073,130
ferd-lewis,alabama-crimson-tide,-0.012085137085137,-1.6620696127946126,-1.6011784511784517,0.0,-2.229257575757576,66
gary-horowitz,notre-dame-fighting-irish,-0.0079530832415447,-0.3241507394793538,-0.3079163849808646,-0.0384615384615384,-2.22873076923077,78
tom-murphy,penn-state-nittany-lions,-0.0459775091375147,-0.3209001884473359,-0.3051521628740206,-0.3272727272727272,-2.227454545454545,110
blair-kerkhoff,alabama-crimson-tide,0.0040837854128993,-0.963666223720021,-0.9301258516448392,-0.0759493670886076,-2.2270632911392405,79
blair-kerkhoff,clemson-tigers,-0.0694073769469537,-0.7083681982524661,-0.6863424669608317,-0.6065573770491803,-2.2261311475409844,61
ryan-aber,oklahoma-sooners,-0.0534997224997224,-0.4571535848849434,-0.4326468857229726,-0.22,-2.2260899999999997,100
john-clay,baylor-bears,0.0004123940838564,-0.3376785693651562,-0.2900182981725505,-0.2352941176470588,-2.221490196078431,51
garland-gillen,alabama-crimson-tide,-0.0614865507081075,-1.4083470747538835,-1.3545997914261387,-0.029940119760479,-2.218820359281437,167
matt-baker,florida-gators,-0.0141387020924226,-0.2945634080195977,-0.2737060303076638,-0.0517241379310344,-2.216534482758621,58
john-clay,clemson-tigers,-0.0378512188294797,-0.903973409169789,-0.8665445916031199,-0.2846153846153846,-2.2163076923076925,130
josh-furlong,ohio-state-buckeyes,-0.20890756302521,-0.9177178151260506,-0.9292717086834734,-0.3294117647058823,-2.215988235294118,85
mike-barber,washington-huskies,-0.0082970922473965,-0.3342661972623388,-0.3265930855587362,-0.2586206896551724,-2.2151379310344828,58
john-clay,michigan-wolverines,0.0067884512046905,-0.4537792093943262,-0.4076884049002839,-0.2265625,-2.21428125,128
nathan-baird,georgia-bulldogs,0.082031302031302,-1.0999843604012287,-1.0472322122322122,-0.0153846153846153,-2.214123076923077,65
john-clay,wisconsin-badgers,-0.0851503256757336,-0.3362421090460454,-0.3395684426182931,-0.4767441860465116,-2.214093023255814,86
adam-zucker,oklahoma-state-cowboys,-0.0219698545444159,-0.2167285811794482,-0.209950526312426,-0.2666666666666666,-2.213966666666667,90
jerry-dipaola,ohio-state-buckeyes,-0.1266666666666666,-0.7757269487792233,-0.754535533910534,-0.2125,-2.2134625,80
matt-murschel,oregon-ducks,-0.0072425204910848,-0.2826984096779711,-0.2635051146958206,-0.2641509433962264,-2.212169811320755,53
matt-murschel,alabama-crimson-tide,-0.0176025756214435,-0.8461382524802414,-0.8083873149910886,-0.0566037735849056,-2.2111698113207545,53
trevor-hass,alabama-crimson-tide,-0.0151138716356107,-1.0083160960820448,-0.9762375305853566,-0.0869565217391304,-2.2108550724637683,69
tom-murphy,cincinnati-bearcats,-0.0457217100638153,-0.3357583961818675,-0.323526290407114,-0.7037037037037037,-2.210703703703704,54
steve-virgen,florida-gators,-0.0059121861256915,-0.2903898565524097,-0.2633256644602225,-0.0188679245283018,-2.2094150943396222,53
aaron-mcmann,alabama-crimson-tide,-0.0718710089399744,-1.4903385884883549,-1.4457352672869914,-0.0229885057471264,-2.209011494252874,87
pete-martini,georgia-bulldogs,0.0179419191919191,-1.4612211190198692,-1.387488344988345,-0.0333333333333333,-2.2053833333333333,60
dave-reardon,georgia-bulldogs,-0.0193514309028384,-1.3004635320607083,-1.2252597550648168,-0.0581395348837209,-2.2020232558139536,86
matt-mccoy,washington-huskies,-0.0259459613885079,-0.2981252789752508,-0.2769002273195279,-0.25,-2.200303571428571,56
steve-batterson,iowa-hawkeyes,-0.0630361456206022,-0.2036423730662953,-0.2028439404785735,-1.2285714285714286,-2.200285714285714,70
sam-mckewon,georgia-bulldogs,-0.0395749158907053,-0.9208226874032917,-0.8844982638460901,-0.1891891891891892,-2.197072072072072,111
rob-long,baylor-bears,0.023846027831535,-0.3327779480548269,-0.289523354619973,-0.2407407407407407,-2.1962777777777776,54
jon-wilner,iowa-hawkeyes,-0.0419890751275294,-0.2133100093028723,-0.2146404985197995,-0.953846153846154,-2.1959384615384616,65
gary-horowitz,boise-state-broncos,-0.1314444535640088,-0.1589235572128711,-0.175690377388017,-2.019607843137255,-2.195411764705882,51
dave-reardon,oklahoma-sooners,-0.0201239355860554,-0.4096751743429893,-0.394223692973693,-0.2235294117647059,-2.1946235294117646,85
brian-howell,miami-fl-hurricanes,-0.0535954176722388,-0.2205370934935009,-0.213180788888932,-0.8787878787878788,-2.1930909090909094,66
robert-cessna,notre-dame-fighting-irish,0.0233896784558737,-0.3265469514962151,-0.3031602412637856,0.125,-2.189720588235294,136
andy-greder,michigan-wolverines,0.0036115166713792,-0.3774262203891896,-0.3437355471440111,-0.2916666666666667,-2.1893125,96
andy-greder,florida-gators,-0.0208884970968189,-0.2315072064190629,-0.212950499067362,-0.5844155844155844,-2.185064935064935,77
scott-hamilton,alabama-crimson-tide,-0.0158798873084587,-1.7021055366591076,-1.623565587851302,-0.0952380952380952,-2.1848571428571426,63
brian-howell,tennessee-volunteers,-0.0888775721403099,-0.2504731022112786,-0.2492985881386339,-1.1724137931034482,-2.1841034482758626,58
scott-wolf,alabama-crimson-tide,0.1220176091269841,-1.2742720362103173,-1.215797657203907,0.078125,-2.1805624999999997,64
matt-mccoy,notre-dame-fighting-irish,0.012235830689778,-0.3092538923923136,-0.2914380749103625,0.1052631578947368,-2.176618421052632,76
robert-cessna,baylor-bears,0.0009055603550578,-0.3058100976418984,-0.2768217054215086,-0.2957746478873239,-2.172774647887324,71
steve-batterson,notre-dame-fighting-irish,0.0446803078213334,-0.3203817066626204,-0.2977729364329349,0.1623931623931624,-2.1713760683760683,117
garland-gillen,lsu-tigers,-0.1545798808339947,-0.5677737968821742,-0.5555546400215604,-0.5833333333333334,-2.1704916666666665,120
andy-greder,georgia-bulldogs,-0.0319887057387057,-0.9827868307586146,-0.9449259249951972,0.02,-2.1697499999999996,100
matt-mccoy,georgia-bulldogs,0.0517672137188818,-0.4003197864563746,-0.3649319928510368,-0.0897435897435897,-2.169576923076922,78
matt-murschel,georgia-bulldogs,-0.0188679245283018,-1.8710276729559752,-1.79937106918239,-0.0377358490566037,-2.168981132075472,53
keith-sargeant,wisconsin-badgers,-0.0067327228241701,-0.2458282128914347,-0.243792383323972,-0.3620689655172414,-2.1666206896551725,58
matt-mccoy,wisconsin-badgers,-0.0157230331370887,-0.2465752188969822,-0.2399331504543099,-0.3291139240506329,-2.1659493670886074,79
gary-horowitz,michigan-wolverines,-0.0066309863213745,-0.3124164618686352,-0.2799046982045802,-0.1830985915492957,-2.1658873239436613,71
kirk-bohls,stanford-cardinal,-0.0590930224195576,-0.2472646902174625,-0.2385009691734738,-0.6226415094339622,-2.1655471698113207,53
steve-virgen,alabama-crimson-tide,-0.0273082942097026,-1.616630036578238,-1.57406103286385,0.0,-2.165169014084507,71
jerry-dipaola,clemson-tigers,-0.0373983739837398,-1.1443774133568745,-1.1014227642276422,-0.024390243902439,-2.165,82
garland-gillen,florida-gators,-0.1396572183003959,-0.371188221814874,-0.3560679271563419,-0.6333333333333333,-2.1648222222222224,90
steve-virgen,notre-dame-fighting-irish,0.0233197151107598,-0.43945261455205,-0.4141880446643396,0.2835820895522388,-2.1608507462686566,67
lauren-brownlow,notre-dame-fighting-irish,0.0126095770326539,-0.412094980632764,-0.3897300788703504,0.2179487179487179,-2.1578974358974365,78
brent-axe,ohio-state-buckeyes,0.0524855612963541,-0.7250891888151202,-0.6403204307351543,0.0759493670886076,-2.1575569620253163,79
david-briggs,michigan-wolverines,-0.0669627595763145,-0.5972759412157729,-0.5388495004060434,-0.128,-2.150432,125
lauren-brownlow,wisconsin-badgers,-0.0180079854548734,-0.2583494530792179,-0.2542784668117135,-0.2413793103448276,-2.149637931034482,58
robert-cessna,texas-am-aggies,-0.1165526391773915,-0.3204319782673487,-0.3103061395994273,-0.988095238095238,-2.1488452380952383,84
colten-bartholomew,penn-state-nittany-lions,-0.0782156147945621,-0.315898201196135,-0.3101774408541994,-0.66,-2.14882,50
chris-murray,tennessee-volunteers,-0.2258812596040238,-0.5115203103626523,-0.5119044419742601,-0.8113207547169812,-2.148566037735849,53
matt-mccoy,michigan-wolverines,0.0046054521673716,-0.2751997472629149,-0.2477951987588092,-0.3815789473684211,-2.147592105263158,76
rece-davis,washington-huskies,-0.0645742068304622,-0.3573421646983601,-0.3523346246391914,-0.1311475409836065,-2.146114754098361,61
josh-furlong,penn-state-nittany-lions,-0.0170528248736804,-0.2676180998719515,-0.2613951861740539,-0.1363636363636363,-2.1409999999999996,66
adam-zucker,usc-trojans,-0.025404133938843,-0.2424897236830642,-0.2293006375437861,-0.5056179775280899,-2.140404494382022,89
trevor-hass,georgia-bulldogs,-0.0014273166447079,-1.5172222987157769,-1.4476317161099772,0.0,-2.1395797101449285,69
jerry-dipaola,alabama-crimson-tide,0.0558943089430894,-1.6552172764227642,-1.5996951219512197,0.0,-2.1390365853658535,82
dylan-sinn,notre-dame-fighting-irish,0.0121926595711762,-0.4758305852798849,-0.4539672811546549,0.3043478260869565,-2.1385362318840584,69
chris-murray,stanford-cardinal,-0.0529208510787458,-0.2556510794938789,-0.2442162658761796,-0.4,-2.13612,50
josh-furlong,oklahoma-sooners,-0.0201999026132789,-0.34132353819616,-0.323779686715571,-0.1780821917808219,-2.1356849315068493,73
ryan-aber,iowa-hawkeyes,-0.0775668882573592,-0.1924334106817612,-0.1939559481839494,-1.2857142857142858,-2.1355,56
jerry-dipaola,georgia-bulldogs,0.0851161140446854,-0.4470617787675527,-0.4059637782852068,0.1142857142857142,-2.1326428571428573,70
nathan-baird,clemson-tigers,0.0533232718374706,-0.7945254817930938,-0.7665773205834059,-0.1551724137931034,-2.1325689655172413,58
keith-sargeant,clemson-tigers,0.0240589297920125,-0.7713743399874594,-0.7359632099147128,-0.1948051948051948,-2.1312857142857142,77
bob-asmussen,alabama-crimson-tide,0.0932525348088261,-1.140061532939185,-1.0958771728639278,0.0596026490066225,-2.131,151
adam-zucker,texas-am-aggies,-0.0635839436106083,-0.2600574539461953,-0.2535386997098657,-0.868421052631579,-2.128447368421053,76
chuck-carlton,usc-trojans,-0.0183497948705418,-0.2459289792910335,-0.226590991393884,-0.3620689655172414,-2.1270862068965517,58
johnny-mcgonigal,oregon-ducks,-0.0051948051948051,-0.3076564214395962,-0.282782876165229,0.0392156862745098,-2.125156862745098,51
matt-mccoy,auburn-tigers,-0.0410974850313085,-0.3207374691083703,-0.3129722528536447,-0.0735294117647058,-2.123073529411765,68
bob-asmussen,penn-state-nittany-lions,-0.0062159442531591,-0.2748665770134858,-0.2584757502647026,-0.1224489795918367,-2.1229081632653064,98
jon-wilner,auburn-tigers,-0.0645462748503197,-0.3594328143795522,-0.3489893063338918,-0.5113636363636364,-2.1183863636363633,88
robert-cessna,ohio-state-buckeyes,-0.051649490681904,-0.7897526698985745,-0.7488604120704571,-0.0548780487804878,-2.117036585365854,164
matt-murschel,ohio-state-buckeyes,-0.0073749625636418,-0.6131463371120768,-0.6269249094720792,-0.0943396226415094,-2.1158679245283016,53
ryan-aber,wisconsin-badgers,-0.0384688087413131,-0.2703581027794013,-0.2636440521580464,-0.3548387096774194,-2.1145,62
keith-sargeant,michigan-state-spartans,-0.042439441801262,-0.3503001608885688,-0.3316441003352186,-0.2641509433962264,-2.113603773584906,53
michael-lev,georgia-bulldogs,0.0980528863782165,-0.8562256975398274,-0.811179367962081,0.0136054421768707,-2.1128571428571425,147
blair-kerkhoff,michigan-wolverines,-0.0263697157738699,-0.6478656598886827,-0.5880718408827585,-0.0769230769230769,-2.1120307692307696,65
robert-cessna,ole-miss-rebels,-0.0180249996481586,-0.213972583417507,-0.2103219770244036,-0.3103448275862069,-2.107873563218391,87
michael-lev,ole-miss-rebels,-0.0910439676274522,-0.3478485218814574,-0.3400626474182575,-0.2413793103448276,-2.106712643678162,87
robert-gagliardi,alabama-crimson-tide,-0.0021043771043771,-1.6830999181153945,-1.6050523991000183,-0.0158730158730158,-2.105492063492063,63
bob-asmussen,baylor-bears,-0.0480212559771383,-0.4095003302042908,-0.3649199901427393,-0.1833333333333333,-2.1053999999999995,60
steve-wiseman,oklahoma-sooners,-0.0753255015301294,-0.3468284241465808,-0.3432520600877599,-0.3448275862068966,-2.1036724137931033,58
andy-greder,auburn-tigers,-0.0304857272599592,-0.2110792317745327,-0.2139169903282994,-0.4,-2.1029538461538464,65
pete-martini,alabama-crimson-tide,0.0236429773929773,-1.0516334752211565,-1.0205862193362194,0.0166666666666666,-2.1025833333333335,60
soren-petro,ohio-state-buckeyes,0.00502288510101,-0.5196182325487013,-0.5162890061327561,-0.15625,-2.1025625,64
pat-dooley,oklahoma-sooners,-0.0309279837883956,-0.4250665700650904,-0.4022830023054455,-0.3384615384615385,-2.102092307692308,65
steve-virgen,clemson-tigers,0.0529477784379745,-0.9193966279084084,-0.8752837366830791,-0.0476190476190476,-2.1018253968253973,63
adam-zucker,michigan-wolverines,-0.0336548916721775,-0.5821116102795207,-0.520296952336363,-0.0092592592592592,-2.0999166666666667,108
rece-davis,oregon-ducks,-0.0399111350874951,-0.2894258089378342,-0.2724553714975541,-0.25,-2.099809523809524,84
robert-cessna,miami-fl-hurricanes,-0.0418417453846068,-0.2360783291838444,-0.2225106010021378,-0.5081967213114754,-2.0965081967213113,61
neill-ostrout,oregon-ducks,-0.142720071492349,-0.3746595511412993,-0.3504118613004061,-0.5,-2.0962799999999997,50
john-bednarowski,alabama-crimson-tide,-0.0486111111111111,-1.6632784297188754,-1.6216666666666668,0.04,-2.0959,50
trevor-hass,michigan-wolverines,-0.0016516545082505,-0.687553897423043,-0.6180475904129767,-0.0714285714285714,-2.0955714285714286,56
andy-greder,wisconsin-badgers,-0.0641917277559692,-0.3374455979690995,-0.3372646379515574,-0.1351351351351351,-2.0938513513513515,74
steve-wiseman,ohio-state-buckeyes,0.0048999309868875,-0.6871260151003813,-0.6820048309178744,-0.1014492753623188,-2.092811594202898,69
marc-weiszer,baylor-bears,0.0414477405047078,-0.2498133404962523,-0.2205165295921053,-0.5263157894736842,-2.092368421052631,57
rob-long,georgia-bulldogs,0.0208821169841842,-0.4337765481081218,-0.3958033413534739,0.032258064516129,-2.0884193548387096,93
robert-cessna,florida-gators,-0.0204685443106319,-0.2425197417683704,-0.2237214394909706,-0.25,-2.0873863636363637,88
brent-axe,alabama-crimson-tide,0.0308561691473083,-1.5134070177653929,-1.4535810181379802,0.1139240506329113,-2.086316455696202,79
chuck-carlton,texas-am-aggies,-0.1009350694964505,-0.2708985682982221,-0.2554232612752072,-1.2567567567567568,-2.084878378378378,74
ron-counts,michigan-wolverines,0.0389035976063839,-0.6537677937657737,-0.5917595704948646,0.0,-2.07856,50
david-briggs,alabama-crimson-tide,0.032557387057387,-1.2659693870162032,-1.2191553446553447,0.0533333333333333,-2.0779466666666666,150
matt-baker,oregon-ducks,-0.0594746499559843,-0.294313707570616,-0.2797576340058224,-0.3444444444444444,-2.075766666666667,90
johnny-mcgonigal,georgia-bulldogs,0.0811320754716981,-1.693629559748428,-1.611006289308176,0.0566037735849056,-2.0746415094339627,53
john-clay,georgia-bulldogs,0.0421780228216784,-0.9961231827448288,-0.9354677851880248,-0.015267175572519,-2.0739389312977092,131
aaron-mcmann,lsu-tigers,0.0975707392869864,-0.4824590458879637,-0.4590998733452094,-0.3333333333333333,-2.0738596491228067,57
trevor-hass,ohio-state-buckeyes,-0.0462508884150675,-0.6407412523988806,-0.6520724300575047,-0.1791044776119403,-2.0734179104477612,67
brian-howell,oklahoma-state-cowboys,-0.0418703004408139,-0.246771172329226,-0.2391704349873126,-0.2298850574712643,-2.0726206896551727,87
david-briggs,usc-trojans,-0.0306919856825257,-0.235847978701596,-0.2203632171518594,-0.5308641975308642,-2.0711975308641977,81
chuck-carlton,clemson-tigers,0.0525456723569931,-0.8297265257103059,-0.7992280945359396,0.0660377358490566,-2.067754716981132,106
rob-long,alabama-crimson-tide,0.068850421947767,-1.405061771606959,-1.342277707543194,0.1327433628318584,-2.0670884955752213,113
adam-jude,michigan-state-spartans,-0.0482089685172001,-0.3701786907817118,-0.3481115185495079,-0.0980392156862745,-2.066078431372549,51
matt-baker,georgia-bulldogs,0.1396119053682079,-1.007269184265218,-0.957528349335072,0.1092436974789916,-2.0653445378151263,119
scott-wolf,oklahoma-sooners,-0.3927368882025746,-0.9678537294257258,-0.9348047384618592,-0.4074074074074074,-2.0644074074074075,54
andy-greder,alabama-crimson-tide,0.0499149659863945,-1.4907083410989963,-1.4259353741496597,0.0892857142857142,-2.0641875,112
bob-asmussen,florida-gators,-0.0235162013602808,-0.2098727377602407,-0.1929652531277917,-0.7666666666666667,-2.0636444444444444,90
kirk-bohls,north-carolina-tar-heels,-0.0962459500977283,-0.1968995657743424,-0.1980907420065483,-1.0555555555555556,-2.0631111111111107,54
gary-horowitz,florida-state-seminoles,0.2263661363462753,-0.4698196449525744,-0.4141192926570285,0.0754716981132075,-2.062603773584906,53
tom-murphy,north-carolina-tar-heels,-0.0675431886330595,-0.1600337358222765,-0.15748281519253,-1.1886792452830188,-2.0577169811320752,53
tom-dangelo,utah-utes,-0.0664397413964689,-0.3162115376422166,-0.2792781373210662,-0.0441176470588235,-2.057500000000001,68
steve-batterson,georgia-bulldogs,0.1488047397047396,-0.5856072072262481,-0.5544873773285538,0.112,-2.056664,125
eric-hansen,washington-huskies,-0.0787140050702142,-0.3828156506020132,-0.368391941381427,0.0,-2.052537037037037,54
garry-smits,alabama-crimson-tide,0.1325641204673463,-1.3116460810808903,-1.2588855141274498,0.1774193548387097,-2.0523709677419353,62
jerry-dipaola,texas-am-aggies,-0.0716251074546268,-0.2437935972426471,-0.2297450785953216,-1.1372549019607845,-2.0503333333333336,51
matt-baker,miami-fl-hurricanes,-0.0213459940148122,-0.2433714097184893,-0.2243617584339881,-0.1509433962264151,-2.049358490566038,53
adam-zucker,georgia-bulldogs,0.0859937340614495,-0.8770128336984025,-0.8251542853458037,0.1472868217054263,-2.048550387596899,129
mike-barber,georgia-bulldogs,0.0142353707652215,-1.4903245904937688,-1.4189117438019982,0.1492537313432835,-2.0475671641791044,67
garry-smits,clemson-tigers,-0.0157625944617007,-0.8659363545975869,-0.8083250008965652,0.0566037735849056,-2.0455849056603777,53
garland-gillen,baylor-bears,0.0793974289653787,-0.2580833493904709,-0.2254292189155411,0.1044776119402985,-2.044626865671641,67
aaron-mcmann,ohio-state-buckeyes,-0.0182913165266106,-0.5831870121381886,-0.5870494864612511,-0.1529411764705882,-2.0439411764705886,85
robert-cessna,wisconsin-badgers,-0.0452849073142349,-0.2622302572359458,-0.2594258970563645,-0.33,-2.04362,100
adam-zucker,tennessee-volunteers,-0.0535974796617211,-0.2530946911916332,-0.2475150527073214,-0.6666666666666666,-2.041703703703704,54
sam-mckewon,oregon-ducks,-0.0689968256329812,-0.2951232138537746,-0.2812683640558354,-0.4729729729729729,-2.0415135135135136,74
eric-hansen,alabama-crimson-tide,0.1350793650793651,-1.2794839014679449,-1.2381128747795416,0.1777777777777777,-2.041229629629629,135
brian-howell,ohio-state-buckeyes,0.05048865276138,-0.7020631937663844,-0.6533022533022533,0.0909090909090909,-2.0394615384615387,143
robert-cessna,tcu-horned-frogs,-0.1228249209548173,-0.5212457458940902,-0.4738191040554419,-0.4153846153846154,-2.0373384615384613,65
michael-lev,clemson-tigers,-0.0212360711766652,-0.8180783593850737,-0.7802973951604456,-0.272108843537415,-2.03712925170068,147
eric-hansen,clemson-tigers,-0.0756292197983138,-1.0088959208862285,-0.9614239057330052,-0.232,-2.035616,125
adam-zucker,ohio-state-buckeyes,-0.1128269181351373,-0.9535561429928148,-0.9227547756657344,0.0684931506849315,-2.0355,146
colten-bartholomew,notre-dame-fighting-irish,0.0802827107103422,-0.287093088299423,-0.2557584006949608,0.2678571428571428,-2.033232142857143,56
brett-mcmurphy,florida-gators,-0.096829627691297,-0.3577986135102113,-0.3416667229294655,-0.1463414634146341,-2.0317560975609754,82
steve-virgen,georgia-bulldogs,0.0333109769729488,-0.8738488834559975,-0.8247650627932319,0.1830985915492957,-2.0312957746478877,71
jon-wilner,michigan-wolverines,0.1213586422281007,-0.4043242094622737,-0.3655919843569293,-0.048780487804878,-2.03120325203252,123
adam-zucker,alabama-crimson-tide,0.049254571771128,-1.1544238724006892,-1.110047017000659,0.1721854304635761,-2.0304768211920527,151
