voter,team,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean,n
bob-asmussen,mississippi-state-bulldogs,0.4780445741576015,0.3599761209869992,0.7896656938179889,0.4090607588219687,0.41151499071371717,0.29669673653488987,0.4148978508888299,0.4001061289466702,0.3196471212523216,0.2790527991509684,0.43486335898116213,0.9650437781905015
bob-asmussen,alabama-crimson-tide,0.8557972937118599,0.9296232422393208,0.7065534624568851,0.024475988325815868,0.030180419209339348,0.01777659856725922,0.02354736004245158,0.03011408861767047,0.016847970283894932,0.6455624834173521,0.0778721146192624,0.991542849562218
bob-asmussen,tcu-horned-frogs,0.9365879543645529,0.9495224197399841,0.7882064208012736,0.5809233218360308,0.6303396126293447,0.25563810029185463,0.6603210400636774,0.7196205890156541,0.26824091270894135,0.9347306977978244,0.6834040859644468,0.9763531440700451
bob-asmussen,michigan-state-spartans,0.07435659326081188,0.0847041655611568,0.13292650570443088,0.1057972937118599,0.09724064738657469,0.20529318121517645,0.10785354205359511,0.10307773945343593,0.18771557442292386,0.10334306182011144,0.12450252056248341,0.9650437781905015
bob-asmussen,baylor-bears,0.514128416025471,0.4087291058636243,0.26412841602547094,0.197930485539931,0.167020429822234,0.13498275404616608,0.2190236136906341,0.1709339347306978,0.15972406473865747,0.48719819580790663,0.21033430618201115,0.946570708410719
bob-asmussen,ole-miss-rebels,0.571272220748209,0.7233351021491111,0.3130140620854338,0.24124436189970813,0.238060493499602,0.27401167418413375,0.25023215707084107,0.25265322366675513,0.2625364818254179,0.7782568320509419,0.25570443088352346,0.946570708410719
bob-asmussen,oklahoma-sooners,0.7239984080658,0.7859511806845317,0.739188113557973,0.2029716105067657,0.1800875563810029,0.17760015919342,0.2113292650570443,0.18791456619793048,0.179490581055983,0.7718559299548952,0.19401698063146725,0.991542849562218
bob-asmussen,notre-dame-fighting-irish,0.771159458742372,0.7824356593260812,0.839479968161316,0.22127885380737597,0.2342133191828071,0.16522950384717433,0.23971875829132397,0.2511276200583709,0.17541124966834704,0.8129808967895994,0.17909259750596976,0.991542849562218
bob-asmussen,georgia-bulldogs,0.857090740249403,0.8944680286548156,0.7824024940302468,0.0531971345184399,0.0561820111435394,0.054523746351817455,0.05697797824356593,0.06254974794375166,0.054921729901830724,0.5782700981692757,0.10692491377023083,0.991542849562218
bob-asmussen,texas-am-aggies,0.2784558238259485,0.22399840806579996,0.7894667020429822,0.31228442557707614,0.28057840275935264,0.5453037941098434,0.29609976120986997,0.261408861767047,0.5761475192358716,0.42345449721411516,0.4212655876890422,0.9845449721411516
bob-asmussen,arizona-wildcats,0.7389227911912974,0.4660387370655346,0.7708941363756965,0.6754444149641815,0.5018572565667285,0.5896126293446537,0.6611833377553727,0.5125364818254179,0.5800610241443354,0.6448328469089945,0.5708410719023613,0.9170867604139029
bob-asmussen,ucla-bruins,0.6347174316794906,0.48825948527460866,0.7222074820907403,0.49927036349164233,0.34969487927832316,0.4602348102945078,0.5175112762005837,0.3648182541788273,0.4624568851154152,0.664068718492969,0.4004377819050146,0.946570708410719
bob-asmussen,lsu-tigers,0.5675245423189175,0.24542318917484743,0.9123772884054125,0.15647386574688246,0.17073494295569117,0.1780313080392677,0.15726983284690899,0.16217829663040595,0.18798089678959937,0.8384518439904484,0.3636906341204564,0.991542849562218
bob-asmussen,arizona-state-sun-devils,0.6357787211461926,0.7655876890421862,0.4183470416556116,0.739121782966304,0.843260811886442,0.5637105332979571,0.7697665163173255,0.877421066595914,0.5795635447068188,0.8095980366144866,0.7269832846908995,0.946570708410719
bob-asmussen,georgia-tech-yellow-jackets,0.7906274873971876,0.7366675510745556,0.7892013796763067,0.9164234544972141,0.9237198195807906,0.6504046166091801,0.9066728575218891,0.8901565401963385,0.6626426107720881,0.7962987529848766,0.8997081453966569,0.8707216768373574
bob-asmussen,nebraska-cornhuskers,0.2018439904483948,0.4944613955956487,0.029384452109312814,0.3422326877155744,0.5021225789334041,0.12861501724595384,0.33599761209869994,0.5274608649509154,0.12662509949588752,0.017544441496418147,0.06493764924383126,0.785520031838684
bob-asmussen,wisconsin-badgers,0.11747147784558239,0.1792252586893075,0.13770230830459007,0.1093791456619793,0.1245688511541523,0.15030512072167684,0.10354205359511807,0.12191562748739719,0.13697267179623243,0.49131069249137704,0.2321570708410719,0.9845449721411516
bob-asmussen,kansas-state-wildcats,0.6603210400636774,0.7209140355531971,0.7133855133987795,0.645330326346511,0.6300079596710003,0.5491509684266384,0.6468559299548952,0.6399575484213319,0.5445078270098169,0.8694282302998143,0.8165959140355532,0.9650437781905015
bob-asmussen,stanford-cardinal,0.7145131334571504,0.6818121517643937,0.8395462987529849,0.45940567789864684,0.3607057574953569,0.5181082515256036,0.4804324754576811,0.37171663571239055,0.5432807110639427,0.6915295834438843,0.3441231095781374,0.946570708410719
bob-asmussen,south-carolina-gamecocks,0.9206022817723534,0.9029915096842663,0.7219421597240647,0.956089148315203,0.9535685858317856,0.8826280180419209,0.9477978243565932,0.9466702042982224,0.6639360573096312,0.8377553727779252,0.945277261873176,0.785520031838684
bob-asmussen,virginia-tech-hokies,0.2336826744494561,0.3380206951446007,0.6954762536481826,0.3831254974794375,0.3785155213584505,0.623640222870788,0.3769567524542319,0.3861767046962059,0.6337556381002919,0.5733616343857787,0.580260015919342,0.946570708410719
bob-asmussen,missouri-tigers,0.44146325285221544,0.510811886442027,0.29613292650570444,0.47240647386574686,0.5089546298752985,0.4588750331652958,0.4502188909525073,0.5024542318917484,0.4604669673653489,0.3737728840541258,0.48255505439108515,0.946570708410719
bob-asmussen,usc-trojans,0.3642212788538074,0.27003183868400105,0.4150305120721677,0.22041655611568056,0.18240912708941365,0.3422658530114089,0.2306977978243566,0.18924117803130805,0.34491907667816396,0.4632860175112762,0.2931148845847705,0.991542849562218
bob-asmussen,north-carolina-tar-heels,0.5516383656142213,0.4557574953568586,0.8115547890687185,0.5513398779517114,0.559631201910321,0.5204961528256832,0.5544574157601486,0.5664632528522154,0.5254709472008491,0.6972008490315733,0.4969487927832316,0.946570708410719
bob-asmussen,marshall-thundering-herd,0.12556381002918546,0.1842663836561422,0.050941894401698065,0.2726518970549217,0.5718360307773945,0.1348169275669939,0.258390819846113,0.5724993366940833,0.13159989387105334,0.0367139824887238,0.1147519235871584,0.6221146192624039
bob-asmussen,boise-state-broncos,0.5858317856195278,0.707150437781905,0.3569912443618997,0.7566330591668877,0.6345847704961528,0.581918280711064,0.735340939241178,0.6429424250464314,0.5449058105598302,0.42226054656407536,0.5506102414433537,0.9650437781905015
bob-asmussen,clemson-tigers,0.890488193154683,0.8814672326877155,0.9361899708145397,0.0766781639692226,0.06924913770230831,0.06029450782700982,0.07793844521093128,0.07183603077739453,0.06268240912708942,0.8544375165826479,0.23209074024940302,0.991542849562218
bob-asmussen,florida-gators,0.34627885380737594,0.23680021225789333,0.778190501459273,0.3418015388697267,0.293380206951446,0.35679225258689307,0.35420535951180687,0.29609976120986997,0.3995754842133192,0.20333642876094454,0.21690103475723002,0.9845449721411516
bob-asmussen,oklahoma-state-cowboys,0.7275139294242504,0.8473733085699124,0.4156274873971876,0.4266383656142213,0.537941098434598,0.3404749270363492,0.44182807110639427,0.5699124436189971,0.33603077739453435,0.8087025736269567,0.4033563279384452,0.991542849562218
bob-asmussen,colorado-state-rams,0.28409392411780315,0.5964778455823826,0.15275935261342533,0.6699058105598302,0.7637967630671265,0.511641018837888,0.6772685062350756,0.7910586362430353,0.504842133191828,0.16801538869726718,0.5931281507031043,0.25749535685858316
bob-asmussen,texas-tech-red-raiders,0.23587158397452906,0.2186587954364553,0.5620191032104006,0.602248607057575,0.5006964712125233,0.7685725656672857,0.5577739453435925,0.46477845582382593,0.7834637834969488,0.23882329530379412,0.6191297426373044,0.6221146192624039
bob-asmussen,texas-longhorns,0.675709737330857,0.5170469620589015,0.6889095250729637,0.2464181480498806,0.18174582117272486,0.3798089678959936,0.26499071371716637,0.1950119395065004,0.38150039798355,0.5800278588485009,0.35573096312019103,0.9845449721411516
bob-asmussen,byu-cougars,0.5516383656142213,0.48262138498275403,0.7205492172990183,0.5352878747678429,0.48175908729105865,0.5855332979570178,0.5160851684797029,0.45084903157336165,0.6093128150703104,0.5835765455027859,0.5486203236932874,0.946570708410719
bob-asmussen,west-virginia-mountaineers,0.5749204032899974,0.35573096312019103,0.7267842929158929,0.4940634120456354,0.3857787211461926,0.37582913239586097,0.4970151233749005,0.3845184399044839,0.3987131865216238,0.6372379941629079,0.3577208808702574,0.8707216768373574
bob-asmussen,duke-blue-devils,0.6448328469089945,0.7108981162111966,0.4352945078270098,0.8234942955691165,0.6925577076147519,0.6477845582382595,0.827540461660918,0.7084770496152826,0.6309365879543646,0.49628548686654284,0.6496418148049881,0.8707216768373574
bob-asmussen,east-carolina-pirates,0.895330326346511,0.909458742371982,0.8944680286548156,0.9074024940302468,0.93439904483948,0.9057773945343592,0.9188445210931282,0.9508158662775272,0.9033894932342796,0.929789068718493,0.9576810825152561,0.25749535685858316
bob-asmussen,minnesota-golden-gophers,0.02062881400902096,0.03183868400106129,0.18413372247280446,0.1636707349429557,0.2190236136906341,0.38538073759617936,0.13431944812947733,0.17086760413902893,0.38829928362960997,0.03094322101353144,0.19660387370655347,0.8707216768373574
bob-asmussen,washington-huskies,0.7387901300079597,0.7523547360042452,0.7698328469089945,0.4113159989387105,0.3637569647121252,0.2488060493499602,0.4269036879808968,0.389360573096312,0.2559034226585301,0.8359644468028655,0.3308569912443619,0.9763531440700451
bob-asmussen,utah-utes,0.9092929158928098,0.8879676306712656,0.9433536747147785,0.8664765189705492,0.8425311753780844,0.9565534624568851,0.903488989121783,0.8766250994958875,0.9697532501989917,0.9640819846113027,0.8618997081453966,0.991542849562218
bob-asmussen,louisville-cardinals,0.6873839214645795,0.7156407535155214,0.7733483682674449,0.4500198991775007,0.43174582117272486,0.42312284425577074,0.47227381268240914,0.4422923852480764,0.4678628283364288,0.7782568320509419,0.4525072963650836,0.946570708410719
bob-asmussen,air-force-falcons,0.24194083311223136,0.37655876890421863,0.17362032369328734,0.5884850092862828,0.6195940567789865,0.4356593260811886,0.5668612364022287,0.6271225789334041,0.4224927036349164,0.25679888564605996,0.5967763332448925,0.8707216768373574
bob-asmussen,michigan-wolverines,0.5971079862032369,0.6847970283894932,0.767909259750597,0.15183072433006103,0.15700451048023348,0.12085433802069515,0.1658264791721942,0.1732555054391085,0.12775271955425843,0.5057044308835235,0.1831387635977713,0.991542849562218
bob-asmussen,northern-illinois-huskies,0.3505240116741841,0.4564539665693818,0.27709604669673654,0.778190501459273,0.6566728575218891,0.7685725656672857,0.7915561156805518,0.6688445210931282,0.7834637834969488,0.49628548686654284,0.8012735473600424,0.6221146192624039
bob-asmussen,penn-state-nittany-lions,0.6539533032634651,0.5001989917750066,0.692491377023083,0.2953037941098435,0.25391350490846376,0.25968426638365616,0.30518705226850623,0.26625099495887505,0.26346511010878215,0.502719554258424,0.17902626691430087,0.9845449721411516
bob-asmussen,memphis-tigers,0.4759219952241974,0.3137436985937915,0.3316529583443884,0.5862629344653755,0.5282568320509419,0.4689572830989652,0.6032767312284426,0.5370788007429026,0.47578933404085966,0.43439904483947994,0.5457017776598567,0.9170867604139029
brent-axe,florida-state-seminoles,0.8066463252852215,0.7612098699920403,0.9218625630140621,0.09558238259485274,0.06009551605200318,0.21885778721146193,0.10466967365348899,0.07070841071902362,0.22996816131599893,0.9359578137436986,0.4434863358981162,0.9170867604139029
brent-axe,mississippi-state-bulldogs,0.6849960201644999,0.15355531971345185,0.8960599628548687,0.1706022817723534,0.11136906341204564,0.13982488723799416,0.18499602016449987,0.10798620323693288,0.15806579994693554,0.7731493764924383,0.4499867338816662,0.8707216768373574
brent-axe,alabama-crimson-tide,0.7210135314407005,0.8841204563544707,0.2951048023348368,0.010944547625364818,0.017113292650570443,0.0062350756168745025,0.01120986999204033,0.017710267975590343,0.005704430883523481,0.6997545768108252,0.07157070841071903,0.9170867604139029
brent-axe,ohio-state-buckeyes,0.7854868665428496,0.8207747413106925,0.8081719288936058,0.04968161315998939,0.040925975059697535,0.047227381268240914,0.056646325285221545,0.04716105067657204,0.05339612629344654,0.6832050941894402,0.06268240912708942,0.9170867604139029
brent-axe,oregon-ducks,0.7366675510745556,0.741310692491377,0.7172326877155745,0.4667020429822234,0.3166622446272221,0.28051207216768376,0.4670336959405678,0.3351353144070045,0.2755372777925179,0.7752056248341735,0.5378084372512603,0.9170867604139029
brent-axe,georgia-bulldogs,0.3097638630936588,0.22300344919076678,0.2425709737330857,0.10307773945343593,0.08928097638630937,0.13060493499602016,0.10539931016184664,0.09458742371981958,0.11554789068718493,0.2694680286548156,0.09883258158662775,0.9170867604139029
brent-axe,auburn-tigers,0.787178296630406,0.8457482090740249,0.8518174582117273,0.2862828336428761,0.3382196869196073,0.29298222340143276,0.3059830193685328,0.3368930750862298,0.336760413902892,0.9075683205094189,0.42405147253913505,0.9170867604139029
brent-axe,ole-miss-rebels,0.9722074820907403,0.971809498540727,0.8977182276465906,0.7770628814009021,0.48228973202440967,0.5400305120721677,0.8360307773945344,0.5602281772353409,0.5529981427434333,0.9780445741576015,0.6515654019633855,0.785520031838684
brent-axe,tcu-horned-frogs,0.7124568851154153,0.8358981162111966,0.7442624038206421,0.24326744494560892,0.2458875033165296,0.24767842929158929,0.26167418413372245,0.29245157866808175,0.25258689307508625,0.7598169275669939,0.34969487927832316,0.9170867604139029
brent-axe,ucla-bruins,0.07972937118599098,0.05551870522685062,0.8254178827275139,0.17096710002653223,0.11720615547890686,0.6287476784292916,0.16705359511806844,0.11488458477049615,0.6378349694879278,0.42182939771822764,0.3374237198195808,0.8707216768373574
brent-axe,oklahoma-sooners,0.7285752188909526,0.7874767842929159,0.7788538073759618,0.17226054656407536,0.20489519766516318,0.10281241708676041,0.1810161846643672,0.20443088352348102,0.11289466702042983,0.8847174316794906,0.21126293446537542,0.9170867604139029
brent-axe,baylor-bears,0.8425975059697532,0.9219288936057309,0.7458211727248607,0.19839479968161317,0.21623772884054127,0.11428760944547625,0.2369328734412311,0.24502520562483418,0.14161581321305386,0.7826346511010879,0.1733218360307774,0.785520031838684
brent-axe,texas-am-aggies,0.04961528256832051,0.04775802600159194,0.364950915362165,0.10413902892013797,0.10201644998673388,0.39184797028389495,0.09498540726983284,0.09219952241973998,0.42524542318917485,0.08231626426107722,0.15037145131334573,0.8707216768373574
brent-axe,notre-dame-fighting-irish,0.3903555319713452,0.2318254178827275,0.4081321305386044,0.13219686919607324,0.13962589546298754,0.09996020164499868,0.13624303528787476,0.1389957548421332,0.10500132661183338,0.4874635181745821,0.12589546298752985,0.9170867604139029
brent-axe,arizona-state-sun-devils,0.58569912443619,0.45940567789864684,0.7778920137967631,0.6729238524807641,0.5756832050941895,0.5977712921199257,0.710632793844521,0.6187980896789599,0.6178694613955956,0.7407468824621916,0.6500397983550014,0.8707216768373574
brent-axe,michigan-state-spartans,0.6999867338816662,0.5116078535420536,0.3790130007959671,0.26273547360042454,0.16297426373043247,0.29032899973467763,0.28906871849296895,0.18479702838949325,0.26883788803396125,0.8268108251525603,0.34326081188644203,0.9170867604139029
brent-axe,lsu-tigers,0.7359710798620324,0.4223932077474131,0.8970549217299019,0.4016980631467233,0.2536813478376227,0.3695277261873176,0.3814009020960467,0.2377951711329265,0.34292915892809767,0.8762271159458742,0.3838551339877952,0.9170867604139029
brent-axe,georgia-tech-yellow-jackets,0.6600225524011675,0.8228309896524277,0.2049946935526665,0.7540461660918015,0.9322764659060759,0.39264393738392145,0.7565003979835501,0.9177500663305916,0.3951313345715044,0.6297758026001592,0.6785619527726188,0.8707216768373574
brent-axe,usc-trojans,0.8983815335632794,0.9208676041390289,0.4070045104802335,0.5371451313345715,0.622578933404086,0.2999469355266649,0.6166755107455558,0.6862563014062085,0.2942425046431414,0.9342663836561422,0.6475855664632528,0.9170867604139029
brent-axe,kansas-state-wildcats,0.9373839214645795,0.9659724064738657,0.6944481294773149,0.907269832846909,0.9854736004245158,0.4266715309100557,0.9291589280976387,0.9890554523746352,0.44119793048553996,0.9575815866277527,0.8674714778455824,0.6221146192624039
brent-axe,nebraska-cornhuskers,0.19796365083576545,0.09193420005306448,0.22373308569912442,0.2580260015919342,0.1756434067391881,0.23680021225789333,0.27470814539665694,0.18489652427699654,0.2464181480498806,0.034292915892809764,0.08609710798620324,0.6221146192624039
brent-axe,wisconsin-badgers,0.7145794640488193,0.8082382594852746,0.7279782435659327,0.3285022552401167,0.3198461130273282,0.24681613159989388,0.32714247811090474,0.340010612894667,0.21988591138232952,0.6832050941894402,0.2202838949323428,0.9170867604139029
brent-axe,south-carolina-gamecocks,0.16814804988060494,0.16396922260546565,0.5620191032104006,0.5837755372777925,0.48666755107455556,0.7685725656672857,0.5587689042186257,0.46564075351552137,0.7834637834969488,0.21040063677368,0.6126293446537543,0.785520031838684
brent-axe,missouri-tigers,0.1606858583178562,0.19849429556911646,0.17458211727248607,0.5123043247545768,0.4803661448660122,0.4101220482886707,0.47758026001591936,0.48421331918280713,0.3733085699124436,0.09253117537808438,0.39009020960466967,0.785520031838684
brent-axe,boise-state-broncos,0.12762005837092066,0.30366144866012207,0.05697797824356593,0.3543380206951446,0.38067126558768904,0.2643274078004776,0.3144733351021491,0.37165030512072167,0.23772884054125762,0.06997877421066596,0.2808437251260281,0.9170867604139029
brent-axe,arizona-wildcats,0.3276067922525869,0.18353674714778456,0.8682674449456089,0.6680485539931016,0.4381135579729371,0.9189440169806314,0.7077142478110905,0.48175908729105865,0.918910851684797,0.699058105598302,0.693088352348103,0.8707216768373574
brent-axe,duke-blue-devils,0.08161979304855399,0.1290130007959671,0.21646988591138233,0.4154616609180154,0.45197665163173256,0.508158662775272,0.36763730432475455,0.4052799150968427,0.49349960201645,0.09203369594056779,0.45967100026532237,0.8707216768373574
brent-axe,stanford-cardinal,0.9159591403555319,0.8719819580790661,0.9239851419474662,0.567491377023083,0.45091536216503053,0.5774741310692492,0.636110374104537,0.499469355266649,0.6183006102414433,0.9515786680817193,0.5724330061024144,0.9170867604139029
brent-axe,oklahoma-state-cowboys,0.5482886707349429,0.7307641284160254,0.20197665163173256,0.44308835234810295,0.5305784027593526,0.32004510480233483,0.4408331122313611,0.5473932077474131,0.2917219421597241,0.6330260015919342,0.35559830193685327,0.9170867604139029
brent-axe,byu-cougars,0.1793910851684797,0.24359909790395332,0.3358981162111966,0.4418612364022287,0.37291058636243035,0.8929424250464314,0.39081984611302734,0.334869992040329,0.9109511806845317,0.25679888564605996,0.5873573892279119,0.785520031838684
brent-axe,virginia-tech-hokies,0.20668612364022287,0.15057044308835235,0.3337755372777925,0.4058105598301937,0.298819315468294,0.5190368798089678,0.43420005306447335,0.3184531706022818,0.5263995754842133,0.2727845582382595,0.3998408065799947,0.9170867604139029
brent-axe,clemson-tigers,0.48361634385778723,0.4307508622976917,0.3607057574953569,0.03966569381798886,0.062350756168745025,0.02036349164234545,0.03959936322631998,0.06082515256036084,0.021557442292385248,0.6956752454231891,0.10520031838684,0.9170867604139029
brent-axe,north-carolina-tar-heels,0.24326744494560892,0.17544441496418148,0.41430087556381,0.42584239851419475,0.45681878482356064,0.3932740780047758,0.39012337490050414,0.422459538339082,0.3914831520297161,0.18250862297691695,0.39297559034226587,0.785520031838684
brent-axe,utah-utes,0.30817192889360573,0.052931812151764394,0.9079994693552667,0.22671796232422392,0.10367471477845583,0.6371053329795702,0.2577606792252587,0.1147519235871584,0.657269832846909,0.7167683735738922,0.5176439373839214,0.9170867604139029
brent-axe,louisville-cardinals,0.33493632263199785,0.30326346511010877,0.6916954099230566,0.21749801008224992,0.19123109578137437,0.3130140620854338,0.21325285221544177,0.1791257628018042,0.3257495356858583,0.42345449721411516,0.2157734146988591,0.785520031838684
brent-axe,east-carolina-pirates,0.8072764659060759,0.878548686654285,0.34568187848235604,0.8194481294773149,0.9133722472804457,0.39556248341735206,0.8362960997612099,0.9391085168479703,0.3613690634120456,0.8762271159458742,0.8298288670734943,0.25749535685858316
brent-axe,colorado-state-rams,0.31460599628548686,0.5964778455823826,0.17491377023083046,0.6473865746882462,0.7637967630671265,0.4898845847704962,0.6523282037675776,0.7910586362430353,0.4817259219952242,0.25679888564605996,0.6279185460334307,0.25749535685858316
brent-axe,marshall-thundering-herd,0.6564738657468825,0.5964778455823826,0.7156739188113558,0.7831652958344388,0.7637967630671265,0.6219487927832317,0.7159724064738657,0.7910586362430353,0.5425842398514195,0.7167683735738922,0.772751392942425,0.25749535685858316
brent-axe,west-virginia-mountaineers,0.4386773680021226,0.5243433271424781,0.2145794640488193,0.3942027062881401,0.4548288670734943,0.2309631201910321,0.3912178296630406,0.45615547890687186,0.23945343592464846,0.24336694083311222,0.2139824887237994,0.8707216768373574
brent-axe,northwestern-wildcats,0.24194083311223136,0.28187184929689574,0.36037410453701246,0.5215574422923852,0.5524011674184134,0.4570841071902361,0.48500928628283363,0.5624834173520827,0.4186123640222871,0.37596179357919873,0.49747943751658263,0.8707216768373574
brent-axe,ucf-knights,0.18857787211461927,0.22966967365348898,0.27275139294242506,0.37344123109578137,0.43111568055187055,0.24492570973733085,0.35559830193685327,0.42292385248076414,0.2449588750331653,0.25679888564605996,0.2176306712655877,0.785520031838684
brent-axe,minnesota-golden-gophers,0.4077341469885911,0.5964778455823826,0.25215574422923853,0.4905147253913505,0.7637967630671265,0.34183470416556117,0.4215309100557177,0.7910586362430353,0.28061156805518706,0.5340275935261343,0.7031706022817723,0.25749535685858316
brent-axe,florida-gators,0.33841867869461395,0.19215972406473866,0.3965242769965508,0.4947598832581587,0.43618997081453964,0.31500397983550016,0.4908795436455293,0.40985672592199524,0.33848500928628283,0.1601883788803396,0.29324754576810824,0.9170867604139029
brent-axe,northern-illinois-huskies,0.16433404085964448,0.5964778455823826,0.08284690899442823,0.6967033695940568,0.7637967630671265,0.5374436189970815,0.7216105067657204,0.7910586362430353,0.5474263730432476,0.25679888564605996,0.7209472008490315,0.25749535685858316
brent-axe,memphis-tigers,0.0841071902361369,0.2547094720084903,0.03396126293446537,0.2785221544176174,0.482919872645264,0.16542849562218095,0.27003183868400105,0.4785088882992836,0.1587291058636243,0.04619925709737331,0.2119262403820642,0.785520031838684
brent-axe,washington-huskies,0.5921995224197399,0.46239055452374633,0.7664168214380472,0.25736269567524545,0.1842663836561422,0.2237994162907933,0.28137436985937914,0.1928893605730963,0.24665030512072167,0.8410055717697001,0.2068851154152295,0.8707216768373574
brent-axe,penn-state-nittany-lions,0.7151101087821703,0.45436455293181216,0.8953966569381799,0.40259352613425314,0.2821040063677368,0.39732024409657735,0.4416290793313876,0.32468824621915626,0.4340673918811356,0.8762271159458742,0.4035221544176174,0.8707216768373574
brett-mcmurphy,florida-state-seminoles,0.829663040594322,0.8645529318121518,0.7365348898912178,0.10155213584505174,0.07833642876094454,0.1159458742371982,0.1031440700451048,0.07740780047758027,0.11840010612894666,0.9133722472804457,0.4037543114884585,0.9650437781905015
brett-mcmurphy,georgia-bulldogs,0.9131069249137702,0.8900238790130008,0.9208012735473601,0.037012470151233746,0.03303263465110109,0.0499469355266649,0.038206420801273545,0.03442557707614752,0.04908463783496949,0.8436587954364553,0.1782966304059432,0.991542849562218
brett-mcmurphy,oregon-ducks,0.11289466702042983,0.08231626426107722,0.16343857787211463,0.08609710798620324,0.07588219686919608,0.10566463252852215,0.08616343857787212,0.07634651101087822,0.1055319713451844,0.2973932077474131,0.1474529052799151,0.991542849562218
brett-mcmurphy,auburn-tigers,0.5902759352613425,0.7003183868400106,0.7048951976651632,0.31812151764393737,0.28843857787211463,0.3680021225789334,0.31699389758556645,0.27122578933404085,0.37894667020429823,0.733218360307774,0.37224728044574157,0.9763531440700451
brett-mcmurphy,mississippi-state-bulldogs,0.007628018041920934,0.01061289466702043,0.3596444680286548,0.06102414433536747,0.0728309896524277,0.16211196603873707,0.05870257362695675,0.06778986468559299,0.17551074555585036,0.10347572300344919,0.2833642876094455,0.946570708410719
brett-mcmurphy,ohio-state-buckeyes,0.9857389227911914,0.9948262138498275,0.9248474396391616,0.07773945343592464,0.09909790395330326,0.04988060493499602,0.07608118864420271,0.09982754046166092,0.04961528256832051,0.9333709206686124,0.24005041124966836,0.991542849562218
brett-mcmurphy,alabama-crimson-tide,0.8966569381798886,0.9364552931812152,0.8520164499867339,0.027659856725921996,0.030578402759352613,0.022021756434067393,0.026797559034226585,0.030910055717697,0.020695144600689837,0.8630936587954364,0.13027328203767577,0.991542849562218
brett-mcmurphy,arizona-wildcats,0.07760679225258689,0.005372777925179093,0.13637569647121253,0.14957548421331918,0.04338020695144601,0.22854205359511806,0.1365415229503847,0.03847174316794906,0.22041655611568056,0.10384054125762802,0.19003714513133457,0.8707216768373574
brett-mcmurphy,ole-miss-rebels,0.7724860705757496,0.8483682674449456,0.38239586097107986,0.33477049615282567,0.3400769434863359,0.26101087821703367,0.3569912443618997,0.3756964712125232,0.25650039798355,0.8109578137436986,0.24270363491642347,0.9650437781905015
brett-mcmurphy,texas-am-aggies,0.11780313080392676,0.09551605200318387,0.4173520827805784,0.13843194481294774,0.12516582647917218,0.35808569912443616,0.13040594322101354,0.11753780843725126,0.3727779251790926,0.1756434067391881,0.20247413106924914,0.9845449721411516
brett-mcmurphy,oklahoma-sooners,0.8370920668612364,0.8821305386044044,0.7349429556911647,0.2590541257628018,0.21895728309896526,0.19892544441496418,0.274409657734147,0.2368665428495622,0.19958875033165296,0.925179092597506,0.3262138498275405,0.991542849562218
brett-mcmurphy,tcu-horned-frogs,0.7147121252321571,0.5132661183337756,0.32425709737330854,0.22817723534093923,0.16715309100557177,0.16304059432210136,0.2466834704165561,0.18609047492703634,0.16337224728044575,0.6372379941629079,0.3480366144866012,0.946570708410719
brett-mcmurphy,lsu-tigers,0.34309498540726985,0.24509153621650306,0.11687450252056249,0.10629477314937649,0.14824887237994164,0.05936587954364553,0.10208278057840275,0.1345516052003184,0.06049349960201645,0.5645065003979836,0.22220748209074026,0.991542849562218
brett-mcmurphy,baylor-bears,0.9247147784558238,0.9529716105067657,0.9366542849562218,0.35559830193685327,0.45734942955691166,0.27819050145927304,0.432740780047758,0.525238790130008,0.360108782170337,0.9583443884319448,0.4601353144070045,0.946570708410719
brett-mcmurphy,michigan-state-spartans,0.840010612894667,0.8239586097107986,0.3641549482621385,0.27062881400902095,0.18214380472273814,0.25371451313345716,0.34080657999469355,0.23268771557442292,0.2500663305916689,0.8109578137436986,0.3534757230034492,0.9650437781905015
brett-mcmurphy,ucla-bruins,0.20336959405677899,0.13902892013796764,0.4000729636508358,0.2023746351817458,0.1483152029716105,0.3769567524542319,0.19925709737330857,0.14718758291323958,0.3804722738126824,0.31987927832316265,0.27042982223401435,0.946570708410719
brett-mcmurphy,usc-trojans,0.5229503847174317,0.3388829928362961,0.4435526664897851,0.298288670734943,0.23673388166622447,0.44079994693552665,0.3120854338020695,0.24243831254974793,0.4422260546564075,0.5645065003979836,0.38783496948792784,0.991542849562218
brett-mcmurphy,notre-dame-fighting-irish,0.7232687715574423,0.916489785088883,0.7809763863093658,0.17126558768904218,0.2350756168745025,0.13617670469620588,0.18293977182276466,0.25875563810029184,0.14274343327142477,0.8847174316794906,0.19355266648978509,0.991542849562218
brett-mcmurphy,south-carolina-gamecocks,0.1997877421066596,0.15720350225524013,0.7423388166622447,0.3392809763863094,0.2982555054391085,0.8845516052003184,0.3174582117272486,0.2875431148845848,0.6632727513929424,0.2973932077474131,0.5626824091270894,0.6221146192624039
brett-mcmurphy,arizona-state-sun-devils,0.08297957017776598,0.10128681347837623,0.4007031042716901,0.22194215972406472,0.22074820907402495,0.5810559830193686,0.21215839745290527,0.2137171663571239,0.5969753250198991,0.4632860175112762,0.49688246219156273,0.946570708410719
